timestamp,lat(ms),timestamp_sec
16453103033179126,50.09440903086215,1645310303
16453103033231554,51.643377053551376,1645310303
16453103033241608,53.616636083461344,1645310303
16453103033251662,50.604391028173275,1645310303
1645310303326198,47.197613050229855,1645310303
16453103033271658,42.01387404464185,1645310303
16453103033281322,51.92557396367192,1645310303
16453103033292947,44.72216998692602,1645310303
16453103033302908,43.49504900164903,1645310303
16453103033312817,53.53005602955818,1645310303
16453103033323324,41.90617799758911,1645310303
16453103033333416,41.90452408511192,1645310303
16453103033344066,37.67566103488207,1645310303
16453103033354642,33.684771042317145,1645310303
16453103033362913,33.82057708222419,1645310303
1645310303336929,57.33149102889003,1645310303
16453103033375936,55.041899089701474,1645310303
16453103033385937,52.78897599782795,1645310303
16453103033392596,63.70983400847763,1645310303
1645310303339945,63.12396109569818,1645310303
16453103033406537,42.749101994559176,1645310303
1645310303341892,54.0146620478481,1645310303
1645310303342043,40.81436595879495,1645310303
16453103033432379,64.86822001170367,1645310303
16453103033434145,52.46224894654006,1645310303
16453103033450205,58.70685598347336,1645310303
1645310303345174,57.92425805702806,1645310303
1645310303345303,45.544640976004295,1645310303
16453103033463366,62.450526980683215,1645310303
1645310303346445,63.200435019098215,1645310303
16453103034317544,6.942993029952049,1645310303
16453103034580064,6.8325570318847895,1645310303
16453103034756033,10.145958978682756,1645310303
16453103034786186,9.797081002034249,1645310303
16453103034818046,11.237130966037512,1645310303
16453103034837887,11.09443698078394,1645310303
1645310303487501,11.109073995612562,1645310303
16453103034885058,9.687253972515462,1645310303
16453103034914517,7.461349945515393,1645310303
16453103035247173,6.902534980326892,1645310303
16453103035316088,6.63171405903995,1645310303
1645310303550229,15.545655973255634,1645310303
16453103035504677,17.42919092066586,1645310303
16453103035589764,17.607758985832337,1645310303
16453103035646434,12.957409955561161,1645310303
16453103035648792,20.17259097192436,1645310303
16453103035670912,23.994956049136814,1645310303
16453103035673354,21.129422937519852,1645310303
16453103035685143,9.291314985603094,1645310303
16453103035726993,11.694708024151625,1645310303
16453103035774424,8.738458040170372,1645310303
1645310303585363,11.390169034712017,1645310303
16453103035902367,14.915399951860307,1645310303
16453103036023047,22.710643010213968,1645310303
16453103036023962,24.77474696934223,1645310303
16453103036024568,23.79737701267004,1645310303
16453103036049824,23.971628979779783,1645310303
16453103036060886,23.152114939875897,1645310303
16453103036114147,29.37772998120636,1645310303
16453103036117833,24.34549701865763,1645310303
16453103036156824,29.1514010168612,1645310303
16453103036160483,30.516629922203716,1645310303
16453103036177828,29.44575692526996,1645310303
16453103036264691,34.817512962035835,1645310303
16453103036269443,33.48946198821068,1645310303
16453103036276789,36.634517018683255,1645310303
16453103036292148,38.82451995741576,1645310303
16453103036304905,32.091156928800046,1645310303
1645310303631476,39.21453608199954,1645310303
1645310303632612,39.73451897036284,1645310303
16453103036336255,37.038128008134656,1645310303
16453103036346004,36.79169504903257,1645310303
1645310303635635,39.733191952109344,1645310303
16453103036374507,37.57213999051601,1645310303
1645310303637679,38.72555599082261,1645310303
16453103036396973,42.51634399406612,1645310303
1645310303639859,36.77332599181682,1645310303
16453103036399837,40.57378100696951,1645310303
16453103036411057,46.75290104933082,1645310303
16453103036412618,38.71650504879653,1645310303
16453103036894548,6.821696995757519,1645310303
16453103037156758,6.804401054978371,1645310303
1645310303732620,6.578488042578101,1645310303
1645310303737884,8.454350987449287,1645310303
1645310303742347,9.471504017710686,1645310303
16453103037443566,9.808628936298193,1645310303
16453103037489507,10.783837991766633,1645310303
16453103037498345,9.999871952459218,1645310303
1645310303750570,8.019200060516598,1645310303
16453103037827172,6.764911930076778,1645310303
16453103037896688,6.69043802190572,1645310303
16453103038132548,10.535532026551664,1645310303
16453103038135214,12.435330078005789,1645310303
16453103038245616,15.128785977140069,1645310303
16453103038330836,17.203978030011054,1645310303
16453103038352787,17.686242936179042,1645310303
1645310303838628,19.369593937881287,1645310303
1645310303839534,17.769749974831942,1645310303
1645310303840451,19.888479029759765,1645310303
16453103038426638,17.875662073493004,1645310303
16453103038433325,14.574714936316012,1645310303
16453103038455284,8.992535062134266,1645310303
16453103038465796,5.95468794927001,1645310303
16453103038713734,17.203276976943016,1645310303
1645310303873688,20.795890945009887,1645310303
1645310303876515,19.948369939811528,1645310303
1645310303878193,22.902727010659877,1645310303
1645310303881204,23.445468978025023,1645310303
1645310303884642,21.58918709028512,1645310303
16453103038847864,23.068986018188294,1645310303
1645310303889548,22.11481099948287,1645310303
16453103038934748,16.796778072603047,1645310303
16453103038935764,24.663281044922773,1645310303
16453103038936791,27.72405999712646,1645310303
16453103038979416,18.5872670263052,1645310303
1645310303899814,18.43633397947997,1645310303
16453103038999186,17.65905797947198,1645310303
16453103038999884,21.64381998591125,1645310303
16453103039083998,21.742091979831454,1645310303
16453103039103742,24.53547390177846,1645310303
16453103039111388,26.229273062199354,1645310303
16453103039122534,24.77686293423176,1645310303
16453103039130557,23.34434702061117,1645310303
16453103039136586,22.403167095035315,1645310303
16453103039150646,24.441602989099923,1645310303
16453103039159002,19.875789061188694,1645310303
16453103039164078,22.016374976374212,1645310303
16453103039168625,23.09241995681077,1645310303
16453103039173539,21.874827914871272,1645310303
16453103039178593,22.917404072359204,1645310303
16453103039469883,6.7782350815832615,1645310303
16453103039732494,6.826682016253471,1645310303
16453103039921358,8.413019008003175,1645310303
16453103039985738,9.472104022279384,1645310303
16453103040054076,11.922423960641026,1645310304
16453103040071764,11.973769986070693,1645310304
1645310304011821,11.830474017187953,1645310304
16453103040132427,11.502538924105465,1645310304
16453103040142536,11.276326957158744,1645310304
16453103040403993,6.802156916819513,1645310304
16453103040473478,6.686478038318455,1645310304
16453103040731022,7.691703038290143,1645310304
1645310304074126,10.33944997470826,1645310304
1645310304089302,13.601058046333492,1645310304
16453103041024127,18.34657392464578,1645310304
1645310304104824,15.141137992031872,1645310304
16453103041094763,18.428831011988226,1645310304
16453103041130347,20.209935959428552,1645310304
1645310304114299,20.341763971373442,1645310304
16453103041151679,19.391700043343008,1645310304
16453103041161158,18.14780698623508,1645310304
1645310304116806,19.894684082828466,1645310304
1645310304117482,17.648588982410732,1645310304
16453103041315565,9.75898199249059,1645310304
16453103041344254,9.640428004786374,1645310304
16453103041381905,11.219145962968467,1645310304
1645310304142261,13.560554943978785,1645310304
1645310304143435,11.601530946791172,1645310304
1645310304149243,12.959994957782328,1645310304
16453103041512916,11.155307060107589,1645310304
16453103041514347,16.391295939683914,1645310304
16453103041551888,9.128863108344378,1645310304
1645310304157822,10.858583031222224,1645310304
1645310304158376,13.599489000625908,1645310304
1645310304165642,13.14640894997865,1645310304
16453103041683645,16.787988017313182,1645310304
16453103041711595,21.727847983129326,1645310304
1645310304172495,12.916448060423136,1645310304
16453103041726034,19.33846995234489,1645310304
16453103041747704,14.220679993741214,1645310304
16453103041777396,16.46050694398582,1645310304
16453103041805592,17.313685035333034,1645310304
16453103041819088,19.43505101371557,1645310304
16453103041830058,18.901977920904763,1645310304
16453103041840022,18.21070001460612,1645310304
16453103041848779,18.329509999603037,1645310304
16453103041854157,18.2445019017905,1645310304
16453103041867917,17.023236956447366,1645310304
16453103041872554,18.123889109119773,1645310304
16453103041876996,19.208586076274518,1645310304
16453103042047303,6.744991987943648,1645310304
16453103042312438,7.065150071866809,1645310304
16453103042494915,6.796599947847426,1645310304
16453103042565107,6.742900004610419,1645310304
1645310304270984,12.483902042731644,1645310304
16453103042712305,14.438455109484494,1645310304
16453103042749138,11.755870073102415,1645310304
16453103042980335,6.721177021972835,1645310304
16453103043050354,6.723335012793541,1645310304
16453103043343914,9.893088019452987,1645310304
1645310304335388,9.24763805232942,1645310304
1645310304347511,6.702690036036074,1645310304
16453103043627555,9.811711963266132,1645310304
1645310304364268,9.08436602912843,1645310304
16453103043749397,14.803125988692045,1645310304
16453103043763788,11.850422015413642,1645310304
16453103043838995,17.846992937847972,1645310304
16453103043866882,19.279375090263787,1645310304
1645310304388424,19.068634021095928,1645310304
16453103043886116,17.885003006085753,1645310304
16453103043906865,18.658166984096173,1645310304
16453103043919406,9.587511071003972,1645310304
16453103043946373,9.951052954420447,1645310304
16453103043968112,8.033543010242282,1645310304
16453103044019902,9.321831981651485,1645310304
16453103044044623,9.66412399429828,1645310304
1645310304405645,5.553291994147003,1645310304
16453103044113302,8.251544903032483,1645310304
16453103044119015,9.754391037859024,1645310304
16453103044133058,7.497938931919634,1645310304
1645310304417556,9.51674091629684,1645310304
16453103044183078,8.812317973934112,1645310304
16453103044232326,6.921379012055695,1645310304
16453103044267364,7.112251943908633,1645310304
16453103044311643,9.466664982028307,1645310304
16453103044347236,11.343050980940461,1645310304
16453103044358544,11.767516029067338,1645310304
16453103044394712,14.342742040753365,1645310304
16453103044410243,12.82552001066506,1645310304
16453103044487796,16.678706975653768,1645310304
16453103044497373,18.422777997329828,1645310304
1645310304451762,18.46763002686202,1645310304
16453103044527056,16.714634955860678,1645310304
16453103044537234,17.093533999286592,1645310304
16453103044548728,17.351798946037892,1645310304
16453103044575603,17.940890043973926,1645310304
16453103044597585,24.88496794831008,1645310304
16453103044600294,21.894270903430876,1645310304
16453103044639583,8.851091959513726,1645310304
16453103044843009,219.4102220237255,1645310304
16453103044858627,219.46704795118418,1645310304
16453103044903886,8.54988896753639,1645310304
16453103045075727,6.766462000086904,1645310304
16453103045145698,6.734153022989631,1645310304
1645310304534390,10.84084203466773,1645310304
16453103045357697,13.829684001393616,1645310304
16453103045368009,11.628936044871807,1645310304
1645310304559043,9.81927802786231,1645310304
16453103045635796,7.598959025926888,1645310304
16453103045947866,9.760661050677301,1645310304
16453103045957847,8.995453012175856,1645310304
16453103046048825,6.745229009538889,1645310304
16453103046230876,9.735867031849919,1645310304
1645310304624130,9.06455994118005,1645310304
16453103046366804,11.203030939213932,1645310304
1645310304639876,12.709710048511624,1645310304
16453103046478736,13.677440001629293,1645310304
16453103046512396,14.301598072052002,1645310304
16453103046545637,14.435607008635998,1645310304
1645310304657639,15.938300057314336,1645310304
16453103046656315,21.805600030347705,1645310304
16453103046663914,18.342864932492372,1645310304
16453103046669028,17.835193080827594,1645310304
16453103046707501,25.385807966813445,1645310304
16453103046718452,17.103106016293168,1645310304
16453103046719866,19.081395003013316,1645310304
1645310304672512,16.323085990734402,1645310304
1645310304676818,12.760906014591455,1645310304
16453103046783767,15.073049929924311,1645310304
16453103046788976,16.75907603930682,1645310304
16453103046794033,10.011655045673253,1645310304
1645310304679924,11.765328934416175,1645310304
1645310304684401,7.446618052199483,1645310304
16453103046845255,10.835326975211501,1645310304
1645310304688091,5.913575994782151,1645310304
1645310304692581,6.862021051347256,1645310304
16453103046933062,6.738007999956608,1645310304
1645310304698490,8.156851050443947,1645310304
16453103046995056,8.178708027116954,1645310304
16453103047106805,10.92837704345584,1645310304
1645310304715526,14.106673072092235,1645310304
16453103047182813,14.807048020884395,1645310304
1645310304719094,14.117829967290163,1645310304
16453103047240148,16.93296106532216,1645310304
16453103047255423,17.270002979785204,1645310304
16453103047273371,16.46336994599551,1645310304
16453103047286634,15.622609993442893,1645310304
16453103047294939,17.45531102642417,1645310304
1645310304730224,14.495434006676078,1645310304
16453103047440708,8.493015076965094,1645310304
16453103047455256,8.608947973698378,1645310304
1645310304748747,7.64056108891964,1645310304
16453103047648253,6.7145710345357665,1645310304
16453103047716918,6.60619605332613,1645310304
16453103047955947,10.456037009134887,1645310304
16453103047972648,10.396372061222793,1645310304
16453103047985322,9.61547007318586,1645310304
16453103048171873,7.294895011000335,1645310304
16453103048217409,7.5468410504981875,1645310304
16453103048558874,9.688226971775293,1645310304
16453103048585587,10.785068967379631,1645310304
16453103048637598,7.611896959133446,1645310304
16453103048838398,9.638461051508783,1645310304
1645310304884883,8.979724021628497,1645310304
16453103048937905,6.5057550091296426,1645310304
16453103048975346,6.881564971990883,1645310304
16453103049105773,8.486352046020329,1645310304
16453103049257655,17.465743934735652,1645310304
1645310304926007,20.63799707684666,1645310304
1645310304930971,14.547026949003339,1645310304
16453103049377675,18.230504938401282,1645310304
16453103049379244,19.842123962007467,1645310304
16453103049409602,19.193202024325732,1645310304
16453103049526987,26.470687938854102,1645310304
16453103049564934,28.731616912409663,1645310304
16453103049575436,28.45987002365291,1645310304
16453103049595919,28.432431980036203,1645310304
16453103049633892,31.231896951794624,1645310304
1645310304964596,31.5285820979625,1645310304
16453103049654605,31.482164980843663,1645310304
16453103049686615,30.576731078326702,1645310304
1645310304968848,33.995170961134136,1645310304
16453103049706278,31.692074961028997,1645310304
16453103049730256,29.404032975435253,1645310304
16453103049731739,32.0810719858855,1645310304
16453103049749894,22.03620690852404,1645310304
1645310304975139,25.49742697738111,1645310304
16453103049752471,30.901210964657373,1645310304
16453103049794838,18.086624913848933,1645310304
16453103049808729,15.160872950218618,1645310304
16453103049831913,12.394599034450948,1645310304
16453103049832964,14.303243020549415,1645310304
16453103049841602,8.794131921604277,1645310304
1645310304986292,9.908141917549074,1645310304
16453103049874394,9.746564901433883,1645310304
16453103049897144,10.10895101353526,1645310304
1645310304990419,9.424834046512842,1645310304
16453103049909835,9.32481698691845,1645310304
16453103050025826,7.283749058842659,1645310305
16453103050036826,7.440175046212971,1645310305
16453103050062091,6.7978890147060165,1645310305
16453103050223334,6.71211292501539,1645310305
16453103050294554,6.855799001641572,1645310305
16453103050574172,10.521102929487824,1645310305
16453103050589962,10.389875038526954,1645310305
1645310305060321,9.636693983338773,1645310305
1645310305076148,8.381934021599589,1645310305
1645310305080658,7.519696024246514,1645310305
16453103051114647,212.5898660160601,1645310305
16453103051179554,10.831070016138256,1645310305
16453103051189942,10.164468083530664,1645310305
16453103051221983,7.307202904485166,1645310305
16453103051445105,9.832852054387333,1645310305
1645310305147221,10.857661021873355,1645310305
16453103051538403,9.058294002898037,1645310305
1645310305155042,7.060842006467283,1645310305
16453103051682823,6.802635034546256,1645310305
16453103051868737,10.140180005691946,1645310305
16453103051882913,9.94097301736474,1645310305
1645310305194967,13.00159003585577,1645310305
1645310305201499,11.39063702430576,1645310305
16453103052026167,14.076818944886329,1645310305
16453103052035997,11.861952021718025,1645310305
16453103052132993,9.436959051527085,1645310305
16453103052190802,11.937579023651779,1645310305
16453103052236025,14.753298950381575,1645310305
16453103052264855,12.569479993544519,1645310305
16453103052266142,15.6540289754048,1645310305
16453103052323298,17.125946003943678,1645310305
16453103052329586,12.40608305670321,1645310305
1645310305237323,20.508292014710605,1645310305
16453103052386265,19.349009031429887,1645310305
16453103052398677,18.039082060568035,1645310305
16453103052449446,21.197245921939608,1645310305
16453103052508314,26.27535699866712,1645310305
16453103052518861,25.155961047858,1645310305
16453103052551115,27.533260989002887,1645310305
16453103052558208,27.487852028571073,1645310305
16453103052588222,29.131177929230038,1645310305
16453103052589326,27.74286398198456,1645310305
16453103052610164,22.251082933507856,1645310305
16453103052620847,27.89868600666523,1645310305
16453103052631598,25.70004900917411,1645310305
16453103052650828,29.010627069510523,1645310305
16453103052662027,30.731422011740502,1645310305
16453103052680414,28.035083087161183,1645310305
16453103052682734,26.63832111284137,1645310305
16453103052706296,16.552553046494722,1645310305
1645310305270863,17.787052085623145,1645310305
1645310305271043,30.225702910684053,1645310305
16453103052717533,14.706695103086533,1645310305
1645310305278131,5.116752930916847,1645310305
1645310305286954,6.453154957853258,1645310305
16453103053192286,10.834853048436344,1645310305
16453103053211284,10.990776005201043,1645310305
16453103053221762,9.976449073292317,1645310305
1645310305334986,8.39802308473736,1645310305
16453103053395429,7.576472940854727,1645310305
16453103053687892,6.811104016378522,1645310305
16453103053800743,11.021928046829998,1645310305
16453103053814487,10.73474599979818,1645310305
1645310305382461,9.682286996394398,1645310305
16453103054095967,11.966082034632564,1645310305
1645310305409833,13.954130001366137,1645310305
16453103054154553,11.200455017387867,1645310305
16453103054164424,10.372750926762821,1645310305
16453103054257638,6.888109026476741,1645310305
16453103054485407,10.346743976697326,1645310305
16453103054495776,9.699253947474062,1645310305
16453103054565525,11.055805953219533,1645310305
1645310305462398,10.416001081466677,1645310305
16453103054663384,12.615795945748687,1645310305
16453103054672003,10.394996963441374,1645310305
1645310305472033,8.265790995210411,1645310305
16453103054768581,7.371972897090018,1645310305
16453103054809813,6.571696954779327,1645310305
16453103054884918,10.170671041123567,1645310305
16453103054887154,11.624448001384735,1645310305
16453103054946742,11.32492593023926,1645310305
1645310305495386,10.570553014986217,1645310305
16453103055050778,16.1731579573825,1645310305
16453103055052414,14.924466959200801,1645310305
16453103055078735,12.309847981669009,1645310305
1645310305508037,16.26046106684953,1645310305
16453103055102043,8.958872989751399,1645310305
16453103055151203,12.560528004541993,1645310305
1645310305516834,11.430516955442727,1645310305
16453103055191293,10.948897921480238,1645310305
16453103055287225,17.306648078374565,1645310305
16453103055317833,18.90887599438429,1645310305
16453103055322375,16.987908049486578,1645310305
1645310305534869,24.4689469691366,1645310305
16453103055358472,22.246554959565398,1645310305
1645310305536807,19.77036998141557,1645310305
16453103055378273,20.03294904716313,1645310305
16453103055418878,22.599444026127454,1645310305
1645310305542129,22.140569984912872,1645310305
16453103055438244,20.77660406939685,1645310305
16453103055440078,22.86189398728311,1645310305
16453103055458386,16.999681014567617,1645310305
1645310305546024,24.14806198794395,1645310305
16453103055461614,22.53278798889369,1645310305
16453103055468967,8.79707292187959,1645310305
1645310305580901,10.391875985078514,1645310305
16453103055829856,10.744560044258833,1645310305
16453103055840397,9.77431598585099,1645310305
16453103055936587,8.277800981886685,1645310305
16453103055983071,7.661241921596229,1645310305
16453103056265807,6.837562075816095,1645310305
16453103056421065,11.109992978163064,1645310305
1645310305643530,10.833538020960988,1645310305
1645310305644530,9.753993013873695,1645310305
16453103056713636,10.41516801342368,1645310305
16453103056723804,9.842645027674736,1645310305
16453103056767771,10.557617060840132,1645310305
16453103056790354,11.092000058852136,1645310305
16453103056843615,7.3546330677345395,1645310305
16453103057102604,10.460788034833966,1645310305
16453103057112846,9.77222598157823,1645310305
16453103057166164,9.436202934011817,1645310305
16453103057218418,8.193460991606116,1645310305
1645310305725985,9.110901039093733,1645310305
16453103057267983,8.286138996481894,1645310305
1645310305730541,7.292076013982296,1645310305
16453103057348335,6.7184470826759926,1645310305
1645310305738170,6.262994953431189,1645310305
16453103057512472,10.358597966842352,1645310305
16453103057514884,11.97237498126924,1645310305
16453103057645583,17.331255017779768,1645310305
16453103057647936,19.16163100395352,1645310305
16453103057728136,15.340901096351445,1645310305
16453103057754614,19.623731961473826,1645310305
16453103057761014,15.551832970231773,1645310305
16453103057767665,17.67498697154224,1645310305
16453103057836537,16.578358015976846,1645310305
16453103057856283,17.374751972965893,1645310305
16453103057879186,22.918522008694712,1645310305
16453103057880573,18.167081056162715,1645310305
16453103057916203,12.528649065643547,1645310305
16453103057930017,10.902791982516646,1645310305
1645310305795439,11.62038603797555,1645310305
16453103058012528,13.06925795506686,1645310305
16453103058013704,12.303074006922545,1645310305
16453103058018074,16.023319913074374,1645310305
16453103058032503,13.323050923645495,1645310305
16453103058099816,11.612426023930313,1645310305
16453103058107417,15.13957604765892,1645310305
16453103058115182,17.446352983824912,1645310305
16453103058125367,16.31516602355987,1645310305
1645310305813494,16.27391902729869,1645310305
16453103058146682,21.464406047016386,1645310305
1645310305815379,17.548804986290634,1645310305
16453103058161316,17.22465199418366,1645310305
16453103058386385,7.087585050612688,1645310305
16453103058417234,7.993960985913872,1645310305
1645310305842807,7.479176972992718,1645310305
16453103058522177,8.01320094615221,1645310305
1645310305856779,7.277961005456746,1645310305
16453103058839593,6.753079011105001,1645310305
16453103059058719,10.777371004223824,1645310305
16453103059069552,13.565071974880993,1645310305
16453103059079318,11.270515969954431,1645310305
16453103059328463,10.497669922187924,1645310305
16453103059338932,9.848976042121649,1645310305
1645310305938080,10.358491912484167,1645310305
1645310305938948,9.518289007246494,1645310305
1645310305942215,6.923755048774183,1645310305
1645310305971059,9.459859109483661,1645310305
16453103059725292,9.352254099212589,1645310305
1645310305975701,7.799929939210415,1645310305
16453103059816983,8.920178981497882,1645310305
16453103059888315,11.723898001946509,1645310305
16453103059912925,12.629635049961507,1645310305
16453103059926536,10.708636953495443,1645310305
16453103059936428,7.640201016329229,1645310305
16453103059967496,7.6823809649795285,1645310305
16453103060107758,8.705436950549482,1645310306
16453103060117962,8.563515031710267,1645310306
16453103060272436,10.42584900278598,1645310306
16453103060274823,12.296236003749073,1645310306
16453103060344203,10.93364495318383,1645310306
16453103060451734,15.962388017214836,1645310306
16453103060462155,18.531584064476192,1645310306
1645310306047955,17.304662964306768,1645310306
1645310306048714,14.055222971364856,1645310306
16453103060506942,14.395864098332822,1645310306
1645310306055943,17.778033972717818,1645310306
1645310306057027,15.12670493684709,1645310306
16453103060571468,17.942532082088288,1645310306
16453103060582125,14.908460900187492,1645310306
16453103060603888,14.007226913236082,1645310306
16453103060650847,12.338559958152473,1645310306
16453103060673718,13.955831993371248,1645310306
16453103060685844,16.59932208713144,1645310306
16453103060692012,15.00236801803112,1645310306
16453103060738468,13.34759104065597,1645310306
16453103060755231,13.46800196915865,1645310306
16453103060768218,15.622829901985824,1645310306
16453103060775945,14.6574949612841,1645310306
1645310306078925,15.06203506141901,1645310306
16453103060799618,14.73517098929733,1645310306
16453103060816503,15.503422007896006,1645310306
16453103060818748,14.375112019479275,1645310306
1645310306097645,8.404546999372544,1645310306
16453103061011558,8.564317948184907,1645310306
16453103061022243,7.9143570037558675,1645310306
16453103061105413,8.07805301155895,1645310306
16453103061149662,7.417671964503825,1645310306
1645310306141144,6.731450906954706,1645310306
16453103061691897,9.435649029910564,1645310306
16453103061702378,11.935406946577132,1645310306
16453103061712255,14.66065796557814,1645310306
1645310306195831,10.446788975968957,1645310306
16453103061973672,13.713006977923214,1645310306
16453103061999736,10.905158007517457,1645310306
16453103062014692,10.68060495890677,1645310306
16453103062039418,11.104993987828493,1645310306
16453103062348156,12.461807928048074,1645310306
1645310306237013,10.862063034437597,1645310306
16453103062372472,13.196559972129762,1645310306
1645310306242639,10.353846941143273,1645310306
16453103062510564,11.431013932451606,1645310306
16453103062565384,13.64752696827054,1645310306
16453103062579737,13.564137974753974,1645310306
16453103062590117,12.961847009137273,1645310306
1645310306259956,11.432113009504974,1645310306
16453103062706473,9.358367999084292,1645310306
16453103062716377,8.771535009145738,1645310306
16453103062882905,10.296216001734136,1645310306
16453103062893302,9.736491017974911,1645310306
16453103062926688,7.412733044475317,1645310306
16453103063067794,10.689639020711184,1645310306
16453103063099551,12.135072029195724,1645310306
16453103063158312,14.448667992837727,1645310306
16453103063184106,14.952805009670556,1645310306
16453103063185663,18.712855991907414,1645310306
16453103063269086,19.880054984241728,1645310306
16453103063293362,17.27929397020489,1645310306
1645310306331539,20.400182926096026,1645310306
16453103063319814,15.977303963154554,1645310306
16453103063347068,24.55691702198237,1645310306
16453103063354135,21.96686901152134,1645310306
1645310306336477,17.779688932932913,1645310306
16453103063387082,18.67967704311013,1645310306
16453103063406575,19.95206100400537,1645310306
16453103063438377,17.910070018842816,1645310306
1645310306344740,20.61597490683198,1645310306
