timestamp, avg_roundtrip_lat(ms)
1645320013.4543414, 965.1123590010684
1645320013.469403, 977.8846469998825
1645320013.4694533, 977.8846469998825
1645320013.4705358, 942.6740039998549
1645320013.4705777, 942.6740039998549
1645320013.5466166, 996.6381970007205
1645320013.5466595, 996.6381970007205
1645320013.547772, 942.5099660002161
1645320013.5477943, 942.5099660002161
1645320013.5502057, 988.3667649992276
1645320013.5502334, 988.3667649992276
1645320013.6210666, 996.5546930034179
1645320013.6211314, 996.5546930034179
1645320013.6223612, 991.425361004076
1645320013.6224132, 991.425361004076
1645320013.6235437, 936.5515440003946
1645320013.623584, 936.5515440003946
1645320013.67284, 975.5011209999793
1645320013.6729076, 975.5011209999793
1645320013.6933756, 992.059716998483
1645320013.6934521, 992.059716998483
1645320013.6946247, 946.6196210050839
1645320013.694667, 946.6196210050839
1645320013.7276745, 960.1808179941145
1645320013.7277308, 960.1808179941145
1645320013.7678843, 990.9181309994892
1645320013.7679434, 990.9181309994892
1645320013.7697377, 947.7949560023262
1645320013.7697785, 947.7949560023262
1645320013.8027647, 963.3707720058737
1645320013.8028207, 963.3707720058737
1645320013.8229132, 976.1468099968624
1645320013.8229713, 976.1468099968624
1645320013.8272817, 937.4153340031626
1645320013.8273277, 937.4153340031626
1645320013.8703136, 964.3356949964073
1645320013.870374, 964.3356949964073
1645320013.8858085, 967.0584429986775
1645320013.885859, 967.0584429986775
1645320013.9037528, 930.1973850015202
1645320013.9038112, 930.1973850015202
1645320013.9342694, 955.2941820002161
1645320013.9343271, 955.2941820002161
1645320013.955134, 967.8883270025835
1645320013.955192, 967.8883270025835
1645320013.9572644, 899.9316299959901
1645320013.9573085, 899.9316299959901
1645320013.9982398, 938.4867209955701
1645320013.998298, 938.4867209955701
1645320014.026605, 885.1068299991312
1645320014.0266814, 885.1068299991312
1645320014.0277789, 961.7422040028032
1645320014.02782, 961.7422040028032
1645320014.0687342, 930.8341640062281
1645320014.0687919, 930.8341640062281
1645320014.0861926, 942.4456359993201
1645320014.086251, 942.4456359993201
1645320014.0913615, 881.2239079998108
1645320014.0914068, 881.2239079998108
1645320014.1298432, 922.3700959992129
1645320014.1298988, 922.3700959992129
1645320014.1591392, 946.4131369968527
1645320014.1591957, 946.4131369968527
1645320014.1603084, 878.6974710019422
1645320014.1603503, 878.6974710019422
1645320014.2039049, 920.0182179993135
1645320014.2039642, 920.0182179993135
1645320014.2165778, 930.1928040003986
1645320014.2166355, 930.1928040003986
1645320014.242527, 891.5846290037734
1645320014.242583, 891.5846290037734
1645320014.2663574, 909.3170580017613
1645320014.2664177, 909.3170580017613
1645320014.2680588, 908.3225610011141
1645320014.2681026, 908.3225610011141
1645320014.3180048, 898.6319830000866
1645320014.3180401, 898.6319830000866
1645320014.3216221, 878.8234860039665
1645320014.3216448, 878.8234860039665
1645320014.323583, 883.3072310007992
1645320014.3236024, 883.3072310007992
1645320014.3808024, 891.8318130017724
1645320014.380863, 891.8318130017724
1645320014.3840318, 868.9470410026843
1645320014.38408, 868.9470410026843
1645320014.3909433, 878.1714650031063
1645320014.3909917, 878.1714650031063
1645320014.4490201, 873.9023590023862
1645320014.44908, 873.9023590023862
1645320014.450177, 890.5533349970938
1645320014.4502163, 890.5533349970938
1645320014.453479, 869.0987319932901
1645320014.4535258, 869.0987319932901
1645320014.5310504, 883.6273449996952
1645320014.5311282, 883.6273449996952
1645320014.5313828, 886.2461489989073
1645320014.5314, 886.2461489989073
1645320014.531515, 899.5164480002131
1645320014.5315292, 899.5164480002131
1645320014.5792906, 874.2651029970148
1645320014.57934, 874.2651029970148
1645320014.5846875, 864.6949610047159
1645320014.5847301, 864.6949610047159
1645320014.5857222, 863.7081080014468
1645320014.5857558, 863.7081080014468
1645320014.6436334, 846.4924919971963
1645320014.6436713, 846.4924919971963
1645320014.647362, 848.0629249970661
1645320014.6473966, 848.0629249970661
1645320014.6550963, 852.0460639992962
1645320014.6551456, 852.0460639992962
1645320014.714265, 840.4545510056778
1645320014.7143035, 840.4545510056778
1645320014.7149575, 843.2122130034259
1645320014.7149825, 843.2122130034259
1645320014.7259042, 850.4185260026134
1645320014.7259412, 850.4185260026134
1645320014.7737489, 849.5157640063553
1645320014.773806, 849.5157640063553
1645320014.7790704, 832.098323997343
1645320014.779124, 832.098323997343
1645320014.7906566, 845.946424997237
1645320014.7907135, 845.946424997237
1645320014.8419635, 863.2214079989353
1645320014.842015, 863.2214079989353
1645320014.8461576, 825.3247329994338
1645320014.8461962, 825.3247329994338
1645320014.8493626, 830.665265006246
1645320014.8493974, 830.665265006246
1645320014.8939788, 840.7499960012501
1645320014.8940392, 840.7499960012501
1645320014.9024334, 828.2542279994232
1645320014.902467, 828.2542279994232
1645320014.9135892, 835.5158580015996
1645320014.9136162, 835.5158580015996
1645320014.9654217, 828.1888209967292
1645320014.9654727, 828.1888209967292
1645320014.9656549, 844.902467004431
1645320014.9656768, 844.902467004431
1645320014.9737337, 818.7013759961701
1645320014.973788, 818.7013759961701
1645320015.028814, 844.0813510023872
1645320015.0289502, 844.0813510023872
1645320015.0355272, 829.2381810024381
1645320015.035578, 829.2381810024381
1645320015.0370924, 828.7704200047301
1645320015.0371559, 828.7704200047301
1645320015.0886989, 839.7488699993119
1645320015.0887573, 839.7488699993119
1645320015.103272, 823.5763320044498
1645320015.1033251, 823.5763320044498
1645320015.104906, 827.3910189964226
1645320015.1049469, 827.3910189964226
1645320015.1492462, 829.9809589952929
1645320015.1493053, 829.9809589952929
1645320015.1619656, 825.0679440025124
1645320015.162021, 825.0679440025124
1645320015.1751387, 832.8496679969248
1645320015.1752126, 832.8496679969248
1645320015.19653, 815.4069669981254
1645320015.1965866, 815.4069669981254
1645320015.2319777, 821.5515979973134
1645320015.2320337, 821.5515979973134
1645320015.242628, 830.0107510003727
1645320015.2426865, 830.0107510003727
1645320015.2452257, 790.4014640007517
1645320015.2452693, 790.4014640007517
1645320015.2970505, 829.4060059997719
1645320015.2971077, 829.4060059997719
1645320015.3031988, 809.5870600009221
1645320015.3032513, 809.5870600009221
1645320015.306157, 788.511003003805
1645320015.3062027, 788.511003003805
1645320015.3625453, 842.9094589955639
1645320015.3626037, 842.9094589955639
1645320015.3680806, 799.1143959952751
1645320015.3681278, 799.1143959952751
1645320015.3817372, 809.6795649980777
1645320015.381791, 809.6795649980777
1645320015.4205697, 846.509878996585
1645320015.4206264, 846.509878996585
1645320015.42373, 791.650971994386
1645320015.4237757, 791.650971994386
1645320015.4531407, 818.3378530011396
1645320015.453196, 818.3378530011396
1645320015.4802682, 838.7021889939206
1645320015.4803264, 838.7021889939206
1645320015.4814231, 781.8692489963723
1645320015.4814625, 781.8692489963723
1645320015.5289507, 827.4373050007853
1645320015.5290084, 827.4373050007853
1645320015.5436025, 839.6446389961056
1645320015.5436704, 839.6446389961056
1645320015.5525315, 768.0296679973253
1645320015.5525794, 768.0296679973253
1645320015.5882924, 805.7424590006121
1645320015.5883489, 805.7424590006121
1645320015.6048105, 818.6226069956319
1645320015.6048717, 818.6226069956319
1645320015.6102166, 780.0626600001124
1645320015.6102622, 780.0626600001124
1645320015.6463332, 810.3361189932912
1645320015.6463926, 810.3361189932912
1645320015.6784663, 840.5893519957317
1645320015.6785426, 840.5893519957317
1645320015.6809418, 786.6101980034728
1645320015.6810071, 786.6101980034728
1645320015.7140858, 815.9613809984876
1645320015.7141426, 815.9613809984876
1645320015.7302742, 824.5386210037395
1645320015.7303345, 824.5386210037395
1645320015.7556636, 789.7922009942704
1645320015.7557259, 789.7922009942704
1645320015.7830195, 815.6291749983211
1645320015.7830567, 815.6291749983211
1645320015.7941704, 817.0588480061269
1645320015.7942154, 817.0588480061269
1645320015.8159096, 791.2245460029226
1645320015.8159666, 791.2245460029226
1645320015.8525438, 822.2624209956848
1645320015.8526032, 822.2624209956848
1645320015.8653712, 772.2012429949245
1645320015.8654275, 772.2012429949245
1645320015.8656282, 824.0374500019243
1645320015.8656552, 824.0374500019243
1645320015.9135947, 816.5968869943754
1645320015.9136772, 816.5968869943754
1645320015.924213, 823.7346910027554
1645320015.9242759, 823.7346910027554
1645320015.9255674, 780.2376479958184
1645320015.9256113, 780.2376479958184
1645320015.974405, 820.69404500362
1645320015.9744446, 820.69404500362
1645320015.9905884, 826.2322910013609
1645320015.9906416, 826.2322910013609
1645320015.9930248, 774.3646159942728
1645320015.9930665, 774.3646159942728
1645320016.0373812, 820.6919789954554
1645320016.0374596, 820.6919789954554
1645320016.0496569, 824.5839049995993
1645320016.0497127, 824.5839049995993
1645320016.069929, 790.2141869999468
1645320016.0699844, 790.2141869999468
1645320016.1081843, 821.4779459958663
1645320016.1082413, 821.4779459958663
1645320016.1226432, 833.8752519994159
1645320016.1227012, 833.8752519994159
1645320016.1237655, 784.1237559987349
1645320016.123805, 784.1237559987349
1645320016.1745028, 820.5368729977636
1645320016.1745615, 820.5368729977636
1645320016.1807714, 824.7125819980283
1645320016.1808245, 824.7125819980283
1645320016.1956692, 795.4187009963789
1645320016.1957285, 795.4187009963789
1645320016.230176, 816.8981130002066
1645320016.2303174, 816.8981130002066
1645320016.241823, 815.6480199977523
1645320016.2418811, 815.6480199977523
1645320016.2528615, 804.9734160013031
1645320016.252917, 804.9734160013031
1645320016.3045225, 810.8266030030791
1645320016.3045802, 810.8266030030791
1645320016.3047888, 821.967780997511
1645320016.304815, 821.967780997511
1645320016.3085146, 812.8384230003576
1645320016.308567, 812.8384230003576
1645320016.3631608, 815.0796990012168
1645320016.3632193, 815.0796990012168
1645320016.3634295, 809.5531020007911
1645320016.363456, 809.5531020007911
1645320016.379413, 822.797155000444
1645320016.3794684, 822.797155000444
1645320016.4154575, 801.8621249939315
1645320016.4155166, 801.8621249939315
1645320016.4232423, 803.8048160015023
1645320016.4232976, 803.8048160015023
1645320016.4298582, 797.6403430002392
1645320016.429911, 797.6403430002392
1645320016.4850514, 813.2083999953466
1645320016.4851074, 813.2083999953466
1645320016.4853113, 811.1652019942994
1645320016.4853368, 811.1652019942994
1645320016.4922287, 787.8025610043551
1645320016.492279, 787.8025610043551
1645320016.542954, 812.3542620014632
1645320016.5430126, 812.3542620014632
1645320016.555536, 822.8323119983543
1645320016.5555832, 822.8323119983543
1645320016.5647976, 784.6746819996042
1645320016.5648448, 784.6746819996042
1645320016.5931342, 798.6829560031765
1645320016.5932112, 798.6829560031765
1645320016.6192472, 815.8115680053015
1645320016.619304, 815.8115680053015
1645320016.6226554, 783.266010999796
1645320016.6227107, 783.266010999796
1645320016.6462502, 790.255387997604
1645320016.6463072, 790.255387997604
1645320016.6780052, 817.1387920010602
1645320016.6780636, 817.1387920010602
1645320016.684801, 787.7584970046883
1645320016.6848545, 787.7584970046883
1645320016.7089841, 780.0283030010178
1645320016.7090409, 780.0283030010178
1645320016.7363107, 804.9300839993521
1645320016.7363691, 804.9300839993521
1645320016.7560277, 790.6379679989186
1645320016.756084, 790.6379679989186
1645320016.7694056, 788.7016730019241
1645320016.7694657, 788.7016730019241
1645320016.7989159, 792.4544910056284
1645320016.7989745, 792.4544910056284
1645320016.8302884, 796.2082869998994
1645320016.8303485, 796.2082869998994
1645320016.8323877, 786.8483950005611
1645320016.8324296, 786.8483950005611
1645320016.8694582, 802.6434790008352
1645320016.869517, 802.6434790008352
1645320016.891472, 774.8272699973313
1645320016.8915308, 774.8272699973313
1645320016.8926606, 789.6662229977665
1645320016.8927019, 789.6662229977665
1645320016.9425619, 823.9172809990123
1645320016.9426208, 823.9172809990123
1645320016.9475787, 783.3828069997253
1645320016.947629, 783.3828069997253
1645320016.9588976, 784.073258000717
1645320016.9589577, 784.073258000717
1645320017.002484, 825.6683639992843
1645320017.0025616, 825.6683639992843
1645320017.0247517, 799.2305349980597
1645320017.0248098, 799.2305349980597
1645320017.0259354, 783.8003299984848
1645320017.0259762, 783.8003299984848
1645320017.0612886, 817.1581720016547
1645320017.0613484, 817.1581720016547
1645320017.076967, 788.671718997648
1645320017.0770257, 788.671718997648
1645320017.0785108, 778.446950003854
1645320017.078551, 778.446950003854
1645320017.1236327, 802.6807319984073
1645320017.1236978, 802.6807319984073
1645320017.1368809, 778.0953019973822
1645320017.1369393, 778.0953019973822
1645320017.1524293, 778.5855539987097
1645320017.152484, 778.5855539987097
1645320017.1748514, 798.8527830020757
1645320017.1749, 798.8527830020757
1645320017.2091386, 783.4430470029474
1645320017.209193, 783.4430470029474
1645320017.2146728, 783.4636320039863
1645320017.2147226, 783.4636320039863
1645320017.2390077, 792.0948579994729
1645320017.2390687, 792.0948579994729
1645320017.2682993, 787.6260699995328
1645320017.2683558, 787.6260699995328
1645320017.2733302, 780.823989000055
1645320017.273379, 780.823989000055
1645320017.3105648, 806.4666499994928
1645320017.3106234, 806.4666499994928
1645320017.333551, 775.9191199947963
1645320017.333605, 775.9191199947963
1645320017.3353338, 779.5281990038347
1645320017.3353758, 779.5281990038347
1645320017.3846889, 825.1916500012157
1645320017.384746, 825.1916500012157
1645320017.3915513, 777.8587239954504
1645320017.391597, 777.8587239954504
1645320017.4066515, 790.8092040015617
1645320017.4067054, 790.8092040015617
1645320017.4456074, 815.4641649962286
1645320017.4456673, 815.4641649962286
1645320017.4523928, 785.6507809992763
1645320017.4524393, 785.6507809992763
1645320017.4634197, 789.5093870029086
1645320017.4634745, 789.5093870029086
1645320017.5128584, 832.4731080065249
1645320017.5129185, 832.4731080065249
1645320017.514017, 775.5508229965926
1645320017.514059, 775.5508229965926
1645320017.5278132, 791.1755219975021
1645320017.5278943, 791.1755219975021
1645320017.5675213, 823.9058210019721
1645320017.5675564, 823.9058210019721
1645320017.5838392, 789.9250850023236
1645320017.5839202, 789.9250850023236
1645320017.596249, 789.8364159991615
1645320017.5963006, 789.8364159991615
1645320017.6297328, 814.1747339977883
1645320017.6297915, 814.1747339977883
1645320017.6464496, 802.6093959997525
1645320017.6465094, 802.6093959997525
1645320017.6614358, 791.6605360005633
1645320017.6614916, 791.6605360005633
1645320017.7026682, 829.1807439964032
1645320017.7027266, 829.1807439964032
1645320017.7084677, 811.4446899999166
1645320017.7085135, 811.4446899999166
1645320017.735506, 806.6459730034694
1645320017.7355626, 806.6459730034694
1645320017.7609868, 825.1590939980815
1645320017.7610488, 825.1590939980815
1645320017.7699692, 809.6784129957086
1645320017.7700243, 809.6784129957086
1645320017.7989175, 811.849830999563
1645320017.798973, 811.849830999563
1645320017.8224754, 815.5005560038262
1645320017.822537, 815.5005560038262
1645320017.8424053, 821.5778189987759
1645320017.8424585, 821.5778189987759
1645320017.866896, 816.508393996628
1645320017.8669717, 816.508393996628
1645320017.8802884, 797.3165690054884
1645320017.880349, 797.3165690054884
1645320017.9106212, 829.6802730037598
1645320017.9106786, 829.6802730037598
1645320017.932075, 811.9749550023698
1645320017.93214, 811.9749550023698
1645320017.9343565, 790.0960160040995
1645320017.9344196, 790.0960160040995
1645320017.9804456, 838.1709099994623
1645320017.980507, 838.1709099994623
1645320017.984713, 791.4209230002598
1645320017.9847689, 791.4209230002598
1645320017.9918256, 793.6560349990032
1645320017.9919102, 793.6560349990032
1645320018.0444696, 835.0257840065751
1645320018.0445638, 835.0257840065751
1645320018.046384, 792.8858859959291
1645320018.0464442, 792.8858859959291
1645320018.061531, 783.7244330003159
1645320018.0615923, 783.7244330003159
1645320018.1037421, 827.9648829993675
1645320018.1038063, 827.9648829993675
1645320018.1227243, 810.736913997971
1645320018.1228042, 810.736913997971
1645320018.1348033, 807.1877270049299
1645320018.134864, 807.1877270049299
1645320018.1568146, 827.1435540009406
1645320018.1568778, 827.1435540009406
1645320018.1747823, 799.9616149973008
1645320018.1748445, 799.9616149973008
1645320018.2039409, 815.8005219956976
1645320018.2040274, 815.8005219956976
1645320018.2259908, 823.0607919977047
1645320018.2260306, 823.0607919977047
1645320018.2464743, 820.333315001335
1645320018.2465289, 820.333315001335
1645320018.2771654, 817.3203249971266
1645320018.2772295, 817.3203249971266
1645320018.2853606, 819.4550600019284
1645320018.2854455, 819.4550600019284
1645320018.3032715, 813.5925559981843
1645320018.3033314, 813.5925559981843
1645320018.3477545, 823.458965998725
1645320018.3478134, 823.458965998725
1645320018.348783, 829.3672460058588
1645320018.3488097, 829.3672460058588
1645320018.3742616, 812.9727369960165
1645320018.3743246, 812.9727369960165
1645320018.4070933, 822.9005620014505
1645320018.4071589, 822.9005620014505
1645320018.418301, 831.8999170005554
1645320018.4183624, 831.8999170005554
1645320018.448413, 813.1917240025359
1645320018.448477, 813.1917240025359
1645320018.4646935, 821.8569250020664
1645320018.464732, 821.8569250020664
1645320018.4834855, 825.561583005765
1645320018.4835389, 825.561583005765
1645320018.5028245, 805.9244410032989
1645320018.5028884, 805.9244410032989
1645320018.5254316, 822.4400349936332
1645320018.5254953, 822.4400349936332
1645320018.5405977, 826.6833659945405
1645320018.5406568, 826.6833659945405
1645320018.5533526, 789.8564700008137
1645320018.553435, 789.8564700008137
1645320018.5956407, 830.0155910037574
1645320018.5957034, 830.0155910037574
1645320018.5969048, 818.5596760013141
1645320018.5969481, 818.5596760013141
1645320018.6044004, 785.9727150062099
1645320018.6044493, 785.9727150062099
1645320018.6575742, 822.6686100024381
1645320018.6576357, 822.6686100024381
1645320018.6681356, 821.2817469975562
1645320018.6682005, 821.2817469975562
1645320018.6740441, 793.4123369996087
1645320018.6741006, 793.4123369996087
1645320018.7284055, 831.0276660049567
1645320018.7284698, 831.0276660049567
1645320018.7330978, 821.1140089988476
1645320018.733144, 821.1140089988476
1645320018.7459633, 792.1781379991444
1645320018.746018, 792.1781379991444
1645320018.7906525, 831.7320269998163
1645320018.7907338, 831.7320269998163
1645320018.7951345, 809.0286419974291
1645320018.7951875, 809.0286419974291
1645320018.8189569, 806.5883430026588
1645320018.8190231, 806.5883430026588
1645320018.8664968, 845.9191799993278
1645320018.866562, 845.9191799993278
1645320018.8677945, 817.9876540016267
1645320018.8678377, 817.9876540016267
1645320018.8950942, 822.0642260057502
1645320018.8951619, 822.0642260057502
1645320018.9284608, 835.3741899991292
1645320018.9285338, 835.3741899991292
1645320018.942654, 824.3098610037123
1645320018.9427183, 824.3098610037123
1645320018.9439821, 812.7666780055733
1645320018.9440246, 812.7666780055733
1645320018.9912155, 829.8659950014553
1645320018.9912767, 829.8659950014553
1645320019.004716, 819.0318639972247
1645320019.004798, 819.0318639972247
1645320019.014599, 831.2602770020021
1645320019.0146606, 831.2602770020021
1645320019.046388, 814.9907649931265
1645320019.0464635, 814.9907649931265
1645320019.0667276, 830.9893000041484
1645320019.0667894, 830.9893000041484
1645320019.083315, 840.5880809950759
1645320019.0833764, 840.5880809950759
1645320019.1239052, 827.9170040041208
1645320019.1239672, 827.9170040041208
1645320019.1351595, 836.4528469974175
1645320019.1352222, 836.4528469974175
1645320019.15329, 840.5932140012737
1645320019.153353, 840.5932140012737
1645320019.187014, 831.8273659970146
1645320019.1870759, 831.8273659970146
1645320019.2016242, 826.9917330035241
1645320019.201683, 826.9917330035241
1645320019.2073789, 821.7053150001448
1645320019.207432, 821.7053150001448
1645320019.2461407, 838.6735439999029
1645320019.2462215, 838.6735439999029
1645320019.263652, 837.8448060029768
1645320019.2637131, 837.8448060029768
1645320019.2689054, 813.9806239996688
1645320019.2689607, 813.9806239996688
1645320019.30654, 829.4301229980192
1645320019.3066015, 829.4301229980192
1645320019.3296132, 832.6819790017908
1645320019.3296757, 832.6819790017908
1645320019.333462, 805.5861789980554
1645320019.3335114, 805.5861789980554
1645320019.358884, 822.5021519974689
1645320019.3589458, 822.5021519974689
1645320019.4032378, 849.4225609974819
1645320019.4033012, 849.4225609974819
1645320019.4046543, 806.3689609989524
1645320019.4047015, 806.3689609989524
1645320019.4079506, 807.066590001341
1645320019.4079967, 807.066590001341
1645320019.4636924, 838.1254490013816
1645320019.4637532, 838.1254490013816
1645320019.4712546, 813.3046479997574
1645320019.4713182, 813.3046479997574
1645320019.4790125, 809.4415919986204
1645320019.4790778, 809.4415919986204
1645320019.538272, 838.7053900005412
1645320019.5383377, 838.7053900005412
1645320019.5395966, 823.7922100015567
1645320019.5396404, 823.7922100015567
1645320019.5453174, 810.7630839949707
1645320019.5453794, 810.7630839949707
1645320019.600879, 846.5620079950895
1645320019.6011584, 846.5620079950895
1645320019.6148157, 838.1284969946137
1645320019.6148815, 838.1284969946137
1645320019.6297216, 838.6209919990506
1645320019.629781, 838.6209919990506
1645320019.6722074, 825.6337080019875
1645320019.6722653, 825.6337080019875
1645320019.6724658, 867.8765899967402
1645320019.6724894, 867.8765899967402
1645320019.68067, 831.5432420058642
1645320019.6807337, 831.5432420058642
1645320019.7294383, 874.0319459975581
1645320019.7294981, 874.0319459975581
1645320019.7444725, 835.7956330000889
1645320019.744535, 835.7956330000889
1645320019.745758, 826.7184229989653
1645320019.745799, 826.7184229989653
1645320019.800881, 875.7039699994493
1645320019.8009636, 875.7039699994493
1645320019.8061852, 826.6710109965061
1645320019.8062382, 826.6710109965061
1645320019.813071, 829.1615420021117
1645320019.8131115, 829.1615420021117
1645320019.855255, 858.5820899970713
1645320019.8553002, 858.5820899970713
1645320019.8714378, 829.3138680019183
1645320019.871496, 829.3138680019183
1645320019.8926845, 845.8962500008056
1645320019.8927457, 845.8962500008056
1645320019.9134893, 843.2564699978684
1645320019.9135551, 843.2564699978684
1645320019.9291146, 811.2662860003184
1645320019.929177, 811.2662860003184
1645320019.9523945, 832.0733090004069
1645320019.9524825, 832.0733090004069
