avg_roundtrp_lat(ms),rps,timestamp,avg_exec_lat(ns),hits,misses,miss_diff,hits_diff,avg_exec_lat(ms)
14.063224565601326,187,1645310349480648.5,773.75935828877,8769.508021390375,45.0,0.0,1.0,0.7737593582887695
14.06661687901546,191,1645310350492981.0,706.5751295336787,8959.461139896373,45.0,0.0,1.0,0.7065751295336783
13.486683113763156,195,1645310351513247.8,731.09375,9152.104166666666,45.0,0.0,1.0,0.7310937499999999
13.674854063656708,184,1645310352510012.2,704.0869565217391,9340.032608695652,45.0,0.0,1.0,0.7040869565217385
14.694891810274274,189,1645310353502342.0,827.010582010582,9524.798941798941,46.851851851851855,0.010582010582010581,0.9894179894179894,0.8270105820105814
14.43791926290179,186,1645310354503962.5,758.1914893617021,9713.122340425532,47.0,0.0,1.0,0.7581914893617017
14.581766197041265,190,1645310355494556.2,799.8534031413612,9902.534031413612,47.0,0.0,1.0,0.7998534031413612
13.733549192126597,199,1645310356509285.8,768.4090909090909,10097.075757575758,47.0,0.0,1.0,0.7684090909090903
12.599188859549988,190,1645310357512032.0,741.5478723404256,10290.101063829787,47.0,0.0,1.0,0.7415478723404257
14.227575653296693,189,1645310358490689.2,733.0578947368421,10478.9,47.0,0.0,1.0,0.7330578947368417
15.96777395247862,196,1645310359485004.0,717.0918367346939,10671.857142857143,47.0,0.0,1.0,0.7170918367346939
10.319484465677911,204,1645310360493322.8,704.0788177339901,10871.275862068966,47.0,0.0,1.0,0.7040788177339897
12.12242596984607,203,1645310361516054.0,736.4039408866995,11074.448275862069,47.0,0.0,1.0,0.736403940886699
13.9925167084474,198,1645310362517508.8,762.429292929293,11275.040404040405,47.0,0.0,1.0,0.7624292929292927
12.837233559611409,197,1645310363493442.5,749.005,11474.07,47.0,0.0,1.0,0.7490049999999999
15.562438411978762,216,1645310364504935.8,730.8920187793427,11680.582159624413,47.0,0.0,1.0,0.7308920187793427
14.5783491070731,211,1645310365538820.5,796.9014084507043,11893.62441314554,47.12676056338028,0.004694835680751174,0.9953051643192489,0.7969014084507036
21.24506812519277,199,1645310366513085.8,799.0253807106599,12096.248730964468,49.56345177664975,0.01015228426395939,0.9898477157360406,0.7990253807106596
20.463773515075445,227,1645310367503262.8,930.5991189427313,12307.176211453745,50.563876651982376,0.030837004405286344,0.9691629955947136,0.9305991189427308
28.928030803093414,211,1645310368533697.0,934.6824644549763,12517.189573459716,59.829383886255926,0.02843601895734597,0.9715639810426541,0.9346824644549755
